module,type,name,res_id,src,value,comments
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_form,Default Taxes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Search Chart of Account Templates,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Income Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Account Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Receivable Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Expense Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Payable Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_tree,Chart of Accounts Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_form,Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_form,name,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_form,code,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_form,Security,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_form,Account Options,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_form,Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_group_form,to,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_group_form,Account Group,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_group_form,Code Prefix,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_group_form,From,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_group_search,Account groups,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_group_search,Account group,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_group_tree,Account Group,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Show all records which has next action date is before today,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Cancelled,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Partially Paid,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Search Invoice,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Invoice,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Reversed,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Paid,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,"Overdue invoices, maturity date passed",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,My Invoices,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Status,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Not Paid,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Invoice Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Posted,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Future Activities,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Overdue,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,In Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Salesperson,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Due Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Draft,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Late Activities,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,To Check,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Today Activities,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_filter,Period,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_graph,Invoices Analysis,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_pivot,Invoices Analysis,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,To Invoice,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Draft Invoices,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Credit Notes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Salesperson,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,My Invoices,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Vendors,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Company,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Status,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Due Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Invoiced,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Customers,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Invoices,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Product Category,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Partner,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search,Invoices Analysis,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_invoice_report_search_analytic_accounting,Analytic Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,"e.g. Give a phone call, check with others , ...",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Default Income Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Control-Access,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Archived,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Advanced Settings,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Payments Configuration,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Default Expense Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Accounting information,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Keep empty for no control,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Outgoing Payments,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Account Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Bank Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Methods,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Journal Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Cash Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Create Invoices upon Emails,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Incoming Payments,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Email Alias,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Follow Customer Payments,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Bank Account Number,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Payment Communications,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,Account Number,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_form,"<i class=""fa fa-fw o_button_icon fa-arrow-right""/> Configure Email Servers",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_group_form,Journal Groups,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_group_form,"e.g. GAAP, IFRS, ...",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Sales,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Search Account Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Miscellaneous,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Liquidity,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Favorites,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Archived,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_search,Purchases,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_journal_tree,Account Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_list,Setup,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_list,Chart of accounts,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Cash,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Bank,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Reversed,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Search Move,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Partner,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Journal Entries by Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Company,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Status,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Posted,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Purchases,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Unposted Journal Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Miscellaneous,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Posted Journal Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Sales,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Unposted,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,To Check,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_filter,Journal Entry,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_kanban,"<i class=""fa fa-clock-o"" aria-label=""Date"" role=""img"" title=""Date""/>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Cash,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Bank,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Partner,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Search Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Payable,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Posted Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Posted,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Purchases,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Unreconciled,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Unposted Journal Items,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Miscellaneous,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Receivable,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,From Payable accounts,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,From Receivable accounts,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Journal Item,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Sales,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Unposted,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,To Check,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Originator Tax,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Journal Entry,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_line_filter,Journal items where matching number isn't set,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,The credit note is created in draft and can be edited before being issued.,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,Refund Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,"The credit note is auto-validated and reconciled with the invoice.
                               The original invoice is duplicated as a new draft.",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,Reverse Journal Entry,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,Reversal Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,The credit note is auto-validated and reconciled with the invoice.,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,Reverse,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,Cancel,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Mark as Sent,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Cancel,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Register Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,"<span attrs=""{'invisible': [('reconciled_invoices_count','&gt;', 1)]}"">Invoice</span>
                                <span attrs=""{'invisible': [('reconciled_invoices_count','&lt;=', 1)]}"">Invoices</span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,"<span attrs=""{'invisible': [('reconciled_statements_count','&gt;', 1)]}"">Statement</span>
                                <span attrs=""{'invisible': [('reconciled_statements_count','&lt;=', 1)]}"">Statements</span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Confirm,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Reset To Draft,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Unmark as Sent,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,Memo,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_form,"<span attrs=""{'invisible': [('reconciled_bills_count','&gt;', 1)]}"">Bill</span>
                                <span attrs=""{'invisible': [('reconciled_bills_count','&lt;=', 1)]}"">Bills</span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_graph,Invoices,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_kanban,"<i class=""fa fa-clock-o"" role=""img"" aria-label=""Date"" title=""Date""/>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_register_form,Register Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_register_form,Post Difference In,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_register_form,Create Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_register_form,Label,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_register_form,Cancel,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Show all records which has next action date is before today,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Payment,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Customer/Vendor,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Payment Method,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Currency,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Payment Date,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Vendor Payments,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Payments,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Bank Matched,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Company,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Status,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Posted,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Future Activities,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Transfers,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Journal,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Draft,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Late Activities,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Customer Payments,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Today Activities,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Sent,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_search,Reconciled,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_tree,Confirm,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_tree,Amount,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_payment_tree,Customer,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_filter,Fiscal Position,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_filter,Archived,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_filter,Search Fiscal Positions,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Fiscal Position,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,<span> To </span>,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Legal Notes...,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Zip Range,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Account Mapping,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Tax Mapping,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,<span> From </span>,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Archived,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_form,Fiscal Position Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_form,Accounts Mapping,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_form,Taxes Mapping,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_search,Fiscal Position,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_search,Fiscal Position Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_template_tree,Fiscal Position,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_position_tree,Fiscal Position,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Operation Templates,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Partner Is Set & Matches,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Partner Mapping,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Note,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Conditions on Bank Statement Line,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Journal Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Counterpart Values,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,"<span class=""o_form_label"" attrs=""{'invisible': [('match_amount', '!=', 'between')]}"">and</span>",,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,e.g. Bank Fees,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Match Invoice/bill with,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,This parameter will be bypassed in case of a statement line communication matching exactly existing entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Label,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_form,Reference,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_search,Archived,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_search,Bank Reconciliation Move preset,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_search,Auto Reconcile,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_search,With tax,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_reconcile_model_tree,Bank Reconciliation Move Presets,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Liability,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Account with Entries,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Assets,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Account Type,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Accounts,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Payable Accounts,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Equity,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Receivable Accounts,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Income,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Active Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Expenses,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_search,Account,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_supplier_payment_tree,Vendor,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Show inactive taxes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Tax,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Goods,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Inactive,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Search Taxes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Active,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Company,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Tax Type,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Sale,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Show active taxes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Services,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Tax Scope,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_search,Purchase,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_form,Advanced Options,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_form,Definition,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_form,Children Taxes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_form,Account Tax Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Taxes used in Purchases,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Taxes used in Sales,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Sale,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Tax Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Archived,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Purchase,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_search,Search Tax Templates,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_tree,Account Tax Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_form,Account Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_form,Internal notes...,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_form,Notes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_form,Default Taxes,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_search,Account Type,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_search,Search Account Templates,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_search,Group By,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_search,Account Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_template_tree,Account Template,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_type_form,Description,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_type_form,Account Type,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_type_search,Account Type,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_account_type_tree,Account Type,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Post,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,→ Count,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Reset to Processing,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Transactions,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,The starting balance <b>doesn't match</b> with the ending balance of the previous bank statement.,,
web_unsplash,model_terms,"ir.ui.view,arch_db",account.view_bank_statement_form,Revert reconciliation,,
